,Time,Peaks Amplitude,Intervals
MeanVar1,10.16925,0.44452386350475914,0.17575000000000074
MeanVar1,10.345,0.4655070214172686,0.17324999999999946
MeanVar1,10.51825,0.4312219260067129,0.1739999999999995
MeanVar1,10.69225,0.47123031513930513,0.1745000000000001
MeanVar1,10.86675,0.4358784829881846,0.17175000000000118
MeanVar1,11.0385,0.4572771759300022,0.176499999999999
MeanVar1,11.215,0.44497495273857024,0.17175000000000118
MeanVar1,11.386750000000001,0.44667690613620026,0.17624999999999957
MeanVar1,11.563,0.45579095632334676,0.17274999999999885
MeanVar1,11.73575,0.4469241931711211,0.17550000000000132
MeanVar1,11.91125,0.4652346757997873,0.17349999999999888
MeanVar1,12.08475,0.4351842512694903,0.17375000000000007
MeanVar1,12.2585,0.46157032126526887,0.17575000000000074
MeanVar1,12.43425,0.43779902660795117,0.17225000000000001
MeanVar1,12.6065,0.4674757808496086,0.176499999999999
MeanVar1,12.783,0.4362953780920631,0.17175000000000118
MeanVar1,12.95475,0.45269432940260923,0.17675000000000018
MeanVar1,13.1315,0.4464846263135099,0.17225000000000001
MeanVar1,13.30375,0.45107340873976665,0.17675000000000018
MeanVar1,13.480500000000001,0.4710480779576224,0.17249999999999943
MeanVar1,13.653,0.4387307117655308,0.17624999999999957
MeanVar1,13.82925,0.4624177578561904,0.17324999999999946
MeanVar1,14.0025,0.43754956936270406,0.17600000000000016
MeanVar1,14.1785,0.4640161828852671,0.17400000000000126
MeanVar1,14.352500000000001,0.43999073546159645,0.17474999999999952
MeanVar1,14.52725,0.4718107529389386,0.17474999999999952
MeanVar1,14.702,0.4331552330456339,0.17425000000000068
MeanVar1,14.87625,0.46436595251855006,0.17549999999999955
MeanVar1,15.05175,0.43412043516808685,0.17324999999999946
MeanVar1,15.225,0.46258877949899974,0.17650000000000077
MeanVar1,15.4015,0.442473422192986,0.17275000000000063
MeanVar1,15.574250000000001,0.46978388448247727,0.1767499999999984
MeanVar1,15.751,0.43623370088263136,0.17275000000000063
MeanVar1,15.92375,0.4599297099222509,0.17675000000000018
MeanVar1,16.1005,0.439222329855699,0.1722500000000018
MeanVar1,16.272750000000002,0.46084259945178185,0.17749999999999844
MeanVar1,16.45025,0.4540314733835267,0.1720000000000006
MeanVar1,16.62225,0.4531653856665405,0.17749999999999844
MeanVar1,16.79975,0.4444672188270044,0.1722500000000018
MeanVar1,16.972,0.4535956520807192,0.1769999999999996
MeanVar1,17.149,0.45037217261268236,0.17275000000000063
MeanVar1,17.32175,0.4577412387845081,0.17724999999999724
MeanVar1,17.499,0.45968070227905333,0.17250000000000298
MeanVar1,17.6715,0.4500464341608367,0.1769999999999996
MeanVar1,17.8485,0.45489888010066015,0.17275000000000063
MeanVar1,18.021250000000002,0.44936651426059915,0.1769999999999996
MeanVar1,18.19825,0.4571923934074919,0.17299999999999827
MeanVar1,18.37125,0.4573531560805064,0.1769999999999996
MeanVar1,18.54825,0.4627388426308803,0.17300000000000182
MeanVar1,18.72125,0.448832696552479,0.1772500000000008
MeanVar1,18.898500000000002,0.45954643257023964,0.17299999999999827
MeanVar1,19.0715,0.45049014684381483,0.1772500000000008
MeanVar1,19.24875,0.45595853664366215,0.17299999999999827
MeanVar1,19.42175,0.4601804356533894,0.177500000000002
MeanVar1,19.59925,0.45885420606340455,0.17275000000000063
MeanVar1,19.772000000000002,0.4540873735756468,0.17749999999999844
MeanVar1,19.9495,0.4512964773514553,0.17275000000000063
MeanVar1,20.12225,0.45575063256553733,0.17774999999999963
MeanVar1,20.3,0.4492318303670031,0.17275000000000063
MeanVar1,20.47275,0.46477251954705245,0.17749999999999844
MeanVar1,20.65025,0.44914760642196755,0.17300000000000182
MeanVar1,20.82325,0.4596597921403943,0.17749999999999844
MeanVar1,21.00075,0.44640659354932655,0.17300000000000182
MeanVar1,21.173750000000002,0.4628496746143659,0.17774999999999963
MeanVar1,21.3515,0.4438688147517091,0.1737499999999983
MeanVar1,21.52525,0.4770120814981753,0.17650000000000077
MeanVar1,21.70175,0.4419809100290042,0.1739999999999995
MeanVar1,21.87575,0.4668415099985868,0.17675000000000196
MeanVar1,22.052500000000002,0.4398239778653745,0.1737499999999983
MeanVar1,22.22625,0.467138711528143,0.1767499999999984
MeanVar1,22.403,0.45389797224852074,0.1752500000000019
MeanVar1,22.57825,0.48814329682218416,0.17474999999999952
MeanVar1,22.753,0.4359721753589292,0.17650000000000077
MeanVar1,22.9295,0.47047942731657366,0.1739999999999995
MeanVar1,23.1035,0.4418447087799493,0.1767499999999984
MeanVar1,23.28025,0.46990173426175885,0.17375000000000185
MeanVar1,23.454,0.45375351000892494,0.1767499999999984
MeanVar1,23.63075,0.48026571396246764,0.17350000000000065
MeanVar1,23.80425,0.44550144034889194,0.1772500000000008
MeanVar1,23.9815,0.4665542670373108,0.17324999999999946
MeanVar1,24.15475,0.4509161189110429,0.177500000000002
MeanVar1,24.332250000000002,0.45943423142365447,0.1734999999999971
MeanVar1,24.50575,0.4709595627199299,0.1772500000000008
MeanVar1,24.683,0.4569233091598952,0.17300000000000182
MeanVar1,24.856,0.45744377730539015,0.17774999999999963
MeanVar1,25.03375,0.4515267475438243,0.17275000000000063
MeanVar1,25.206500000000002,0.45926051043299304,0.17824999999999847
MeanVar1,25.38475,0.45868643294962863,0.17249999999999943
MeanVar1,25.55725,0.4643072905344069,0.17774999999999963
MeanVar1,25.735,0.4452725889683038,0.17324999999999946
MeanVar1,25.90825,0.4644495815153419,0.177500000000002
MeanVar1,26.08575,0.442775113718643,0.1737499999999983
MeanVar1,26.2595,0.47517528850581914,0.17675000000000196
MeanVar1,26.43625,0.4518348140811238,0.17449999999999832
MeanVar1,26.61075,0.4682768762347373,0.17600000000000193
MeanVar1,26.78675,0.43981094769344276,0.1750000000000007
MeanVar1,26.961750000000002,0.4687686865871774,0.17549999999999955
MeanVar1,27.13725,0.44218754439496316,0.17549999999999955
MeanVar1,27.31275,0.4813133122153424,0.17449999999999832
MeanVar1,27.48725,0.4488921258965022,0.17650000000000077
MeanVar1,27.66375,0.4722139172617832,0.17375000000000185
MeanVar1,27.837500000000002,0.4458044909019403,0.1767499999999984
MeanVar1,28.01425,0.47279115912895087,0.1737499999999983
MeanVar1,28.188,0.4385654823691342,0.17675000000000196
MeanVar1,28.36475,0.4883969991731285,0.17324999999999946
MeanVar1,28.538,0.445654068787127,0.17675000000000196
MeanVar1,28.714750000000002,0.47145180209574217,0.1734999999999971
MeanVar1,28.88825,0.44931796252893086,0.1772500000000008
MeanVar1,29.0655,0.47014757755996917,0.17324999999999946
MeanVar1,29.23875,0.45962678915701816,0.1772500000000008
MeanVar1,29.416,0.48212675476133693,0.17324999999999946
MeanVar1,29.58925,0.44853109973798366,0.17774999999999963
MeanVar1,29.767,0.4589567195576342,0.17275000000000063
MeanVar1,29.93975,0.4547267159478081,0.17774999999999963
MeanVar1,30.1175,0.45558122078052166,0.17300000000000182
MeanVar1,30.2905,0.4730171810430233,0.17749999999999844
MeanVar1,30.468,0.46181810212362434,0.17300000000000182
MeanVar1,30.641000000000002,0.46035825003952424,0.17774999999999963
MeanVar1,30.81875,0.44639400831505227,0.17299999999999827
MeanVar1,30.99175,0.46409228095668853,0.17774999999999963
MeanVar1,31.1695,0.4449082336290129,0.17350000000000065
MeanVar1,31.343,0.4803196837727834,0.1769999999999996
MeanVar1,31.52,0.44783453017122776,0.1739999999999995
MeanVar1,31.694,0.4708761014665339,0.17700000000000315
MeanVar1,31.871000000000002,0.4430246431632513,0.17499999999999716
MeanVar1,32.046,0.47209717821278546,0.17549999999999955
MeanVar1,32.2215,0.4406347268675404,0.17650000000000432
MeanVar1,32.398,0.4910789817919934,0.1737499999999983
MeanVar1,32.57175,0.44619486188967794,0.1772500000000008
MeanVar1,32.749,0.4728257118874276,0.1734999999999971
MeanVar1,32.9225,0.44760207315494466,0.1772500000000008
MeanVar1,33.09975,0.47080487977743996,0.173250000000003
MeanVar1,33.273,0.44950906495153387,0.17799999999999727
MeanVar1,33.451,0.47372674817478244,0.17300000000000182
MeanVar1,33.624,0.457134116997715,0.17799999999999727
MeanVar1,33.802,0.45153138988431846,0.173250000000003
MeanVar1,33.97525,0.45993296107865045,0.17824999999999847
MeanVar1,34.1535,0.44771940659040044,0.1739999999999995
MeanVar1,34.3275,0.47306507719334406,0.1772500000000008
MeanVar1,34.50475,0.46382921091607554,0.17499999999999716
MeanVar1,34.67975,0.468978313431387,0.17575000000000074
MeanVar1,34.8555,0.4450509322018444,0.1767499999999984
MeanVar1,35.03225,0.47285367581832405,0.1740000000000066
MeanVar1,35.206250000000004,0.4462802269564635,0.17749999999999488
MeanVar1,35.38375,0.4823520098429632,0.173250000000003
MeanVar1,35.557,0.4568870710134193,0.17824999999999847
MeanVar1,35.73525,0.4584288256365278,0.173250000000003
MeanVar1,35.908500000000004,0.4601090654354295,0.17824999999999847
MeanVar1,36.08675,0.44731164885760777,0.1734999999999971
MeanVar1,36.26025,0.46689833330508934,0.17824999999999847
MeanVar1,36.4385,0.4556823419521754,0.17475000000000307
MeanVar1,36.61325,0.476867923675328,0.17600000000000193
MeanVar1,36.78925,0.4429724289217007,0.1767499999999984
MeanVar1,36.966,0.47346856851250163,0.1739999999999995
MeanVar1,37.14,0.448921414334854,0.17799999999999727
MeanVar1,37.318,0.48127173168358917,0.1737500000000054
MeanVar1,37.49175,0.4788859609856072,0.17799999999999727
MeanVar1,37.66975,0.4474754250835563,0.1739999999999995
MeanVar1,37.84375,0.4654863619284547,0.17799999999999727
MeanVar1,38.02175,0.44194010420693014,0.17500000000000426
MeanVar1,38.19675,0.46983784233715553,0.17624999999999602
MeanVar1,38.373,0.44232388756295676,0.1772500000000008
MeanVar1,38.55025,0.48754037081496127,0.1737500000000054
MeanVar1,38.724000000000004,0.44695799853543733,0.17799999999999727
MeanVar1,38.902,0.46199741547925716,0.1737499999999983
MeanVar1,39.07575,0.45966571247455984,0.17849999999999966
MeanVar1,39.25425,0.4487178972257712,0.17450000000000188
MeanVar1,39.42875,0.47825499229826096,0.177500000000002
MeanVar1,39.60625,0.45624958922587777,0.1767499999999984
MeanVar1,39.783,0.47069848959970856,0.17425000000000068
MeanVar1,39.95725,0.44608915483480754,0.17774999999999608
MeanVar1,40.135,0.4663360410925247,0.1739999999999995
MeanVar1,40.309,0.4573051696385119,0.17850000000000676
MeanVar1,40.487500000000004,0.46733364366478936,0.17474999999999596
MeanVar1,40.66225,0.4874624820792891,0.177500000000002
MeanVar1,40.83975,0.43958625967116277,0.1769999999999996
MeanVar1,41.01675,0.4738346929827354,0.17425000000000068
MeanVar1,41.191,0.4494426230846944,0.17824999999999847
MeanVar1,41.36925,0.46335307597870745,0.1737499999999983
MeanVar1,41.543,0.46831377413400044,0.17900000000000205
MeanVar1,41.722,0.4669567199555226,0.17499999999999716
MeanVar1,41.897,0.4699465189296921,0.1767500000000055
MeanVar1,42.073750000000004,0.44454187278987845,0.17749999999999488
MeanVar1,42.25125,0.4742285892950499,0.1739999999999995
MeanVar1,42.42525,0.4509383397294896,0.17875000000000085
MeanVar1,42.604,0.46645468297375736,0.1739999999999995
MeanVar1,42.778,0.46875935233482335,0.17875000000000085
MeanVar1,42.95675,0.44265649717631445,0.1767499999999984
MeanVar1,43.1335,0.4743907803708195,0.17475000000000307
MeanVar1,43.30825,0.45245379128925733,0.17824999999999847
MeanVar1,43.4865,0.4633805710176783,0.17425000000000068
MeanVar1,43.66075,0.4747774227706364,0.17875000000000085
MeanVar1,43.8395,0.44964908530912295,0.17575000000000074
MeanVar1,44.01525,0.47413055398196896,0.17624999999999602
MeanVar1,44.1915,0.4493648198791772,0.17800000000000438
MeanVar1,44.3695,0.46773177923722425,0.1737499999999983
MeanVar1,44.54325,0.45709679725216157,0.17925000000000324
MeanVar1,44.722500000000004,0.4593506456696809,0.17499999999999716
MeanVar1,44.8975,0.4746657346074424,0.1769999999999996
MeanVar1,45.0745,0.4455795614525082,0.17799999999999727
MeanVar1,45.2525,0.47166627085700885,0.17425000000000068
MeanVar1,45.42675,0.45818194508783233,0.17900000000000205
MeanVar1,45.60575,0.4496739077079164,0.17575000000000074
MeanVar1,45.7815,0.4861960074364542,0.1767499999999984
MeanVar1,45.95825,0.44751441264196357,0.17800000000000438
MeanVar1,46.136250000000004,0.4705208652084242,0.17424999999999358
MeanVar1,46.3105,0.46098326947716306,0.17900000000000205
MeanVar1,46.4895,0.4489503389925683,0.17524999999999835
MeanVar1,46.66475,0.46805696456168283,0.1772500000000008
MeanVar1,46.842,0.46360498414902485,0.17800000000000438
MeanVar1,47.02,0.4686383056451484,0.17449999999999477
MeanVar1,47.1945,0.4628138219207282,0.17925000000000324
MeanVar1,47.37375,0.44693046063436204,0.17625000000000313
MeanVar1,47.550000000000004,0.47277599775289875,0.17599999999999483
MeanVar1,47.726,0.4650380873604312,0.17849999999999966
MeanVar1,47.9045,0.46830929603835886,0.17450000000000188
MeanVar1,48.079,0.46507224544864273,0.17900000000000205
MeanVar1,48.258,0.4440568253632864,0.1772500000000008
MeanVar1,48.43525,0.4756400711045434,0.17499999999999716
MeanVar1,48.61025,0.45463029993437654,0.17900000000000205
MeanVar1,48.78925,0.46337954390163716,0.17599999999999483
MeanVar1,48.96525,0.49348585055277144,0.1770000000000067
MeanVar1,49.142250000000004,0.44464646969751387,0.17849999999999966
MeanVar1,49.320750000000004,0.4700833970135468,0.17425000000000068
MeanVar1,49.495000000000005,0.46129482361906415,0.17949999999999733
MeanVar1,49.6745,0.44609648320170114,0.1767499999999984
MeanVar1,49.85125,0.48646210387018196,0.17600000000000193
MeanVar1,50.02725,0.47169577696408993,0.17875000000000085
MeanVar1,50.206,0.44982373905247874,0.17599999999999483
MeanVar1,50.382,0.47340069647314953,0.177500000000002
MeanVar1,50.5595,0.4462659999807841,0.17875000000000085
MeanVar1,50.73825,0.4663347027745365,0.17450000000000188
MeanVar1,50.91275,0.4627580256676743,0.17974999999999852
MeanVar1,51.0925,0.46374717992496794,0.1772500000000008
MeanVar1,51.26975,0.47372928944097703,0.17499999999999716
MeanVar1,51.44475,0.4553269790890744,0.17950000000000443
MeanVar1,51.62425,0.45089240796069296,0.1767499999999984
MeanVar1,51.801,0.4759875154793499,0.17624999999999602
MeanVar1,51.97725,0.46630532188429796,0.17950000000000443
MeanVar1,52.15675,0.46778713032837305,0.17524999999999835
MeanVar1,52.332,0.4691411903878996,0.17799999999999727
MeanVar1,52.51,0.4446549252826751,0.17875000000000085
MeanVar1,52.68875,0.4659358085479045,0.17475000000000307
MeanVar1,52.8635,0.46469731352975985,0.17924999999999613
MeanVar1,53.04275,0.4631222300293528,0.17825000000000557
MeanVar1,53.221000000000004,0.4904167999222853,0.17474999999999596
MeanVar1,53.39575,0.45686440956628344,0.17974999999999852
MeanVar1,53.5755,0.4446536791535862,0.177500000000002
MeanVar1,53.753,0.4748230305991069,0.17500000000000426
MeanVar1,53.928000000000004,0.45191852825901124,0.17949999999999733
MeanVar1,54.1075,0.4611324732166984,0.1767499999999984
MeanVar1,54.28425,0.4904929939486675,0.17650000000000432
MeanVar1,54.460750000000004,0.4466861198912721,0.17924999999999613
MeanVar1,54.64,0.45617418993802683,0.17575000000000074
MeanVar1,54.81575,0.4701839910817879,0.17799999999999727
MeanVar1,54.99375,0.4468729081036136,0.17849999999999966
MeanVar1,55.17225,0.47808778895784,0.17549999999999955
MeanVar1,55.34775,0.47995707287618306,0.17900000000000205
MeanVar1,55.52675,0.44045564079631416,0.17800000000000438
MeanVar1,55.704750000000004,0.4690231920134162,0.17499999999999716
MeanVar1,55.87975,0.4585255791507038,0.17974999999999852
MeanVar1,56.0595,0.444070400183238,0.17775000000000318
MeanVar1,56.23725,0.4931415584161628,0.17499999999999716
MeanVar1,56.41225,0.46076600001154183,0.17950000000000443
MeanVar1,56.591750000000005,0.44800447200471627,0.1767499999999984
MeanVar1,56.7685,0.4719348047257898,0.17649999999999721
MeanVar1,56.945,0.44988104712684807,0.17925000000000324
MeanVar1,57.12425,0.45012838712817066,0.17649999999999721
MeanVar1,57.30075,0.48749832422543954,0.1772500000000008
MeanVar1,57.478,0.4450532220277511,0.17900000000000205
MeanVar1,57.657000000000004,0.45983946650499213,0.17549999999999955
MeanVar1,57.8325,0.4669693643908515,0.17875000000000085
MeanVar1,58.011250000000004,0.4456450489132134,0.17849999999999966
MeanVar1,58.189750000000004,0.47451484790875764,0.17575000000000074
MeanVar1,58.365500000000004,0.4817181181666241,0.17874999999999375
MeanVar1,58.54425,0.44123204484150635,0.17849999999999966
MeanVar1,58.72275,0.46632498051453586,0.17525000000000546
MeanVar1,58.898,0.4623561318312604,0.17974999999999852
MeanVar1,59.07775,0.44301353434803314,0.17824999999999847
MeanVar1,59.256,0.474016374467796,0.17524999999999835
MeanVar1,59.43125,0.47936738371990245,0.17950000000000443
MeanVar1,59.61075,0.440048130395487,0.17799999999999727
MeanVar1,59.78875,0.47294988109962316,0.17549999999999955
MeanVar1,59.96425,0.46332856674390266,0.17999999999999972
MeanVar1,60.14425,0.4652277182573368,0.177500000000002
MeanVar1,60.32175,0.4712963105948799,0.17549999999999955
MeanVar1,60.49725,0.4599875626657378,0.17974999999999852
MeanVar1,60.677,0.45262478235459164,0.17800000000000438
MeanVar1,60.855000000000004,0.49369852632998446,0.17499999999999716
MeanVar1,61.03,0.45323780446800727,0.17974999999999852
MeanVar1,61.20975,0.44702014756483766,0.1769999999999996
MeanVar1,61.38675,0.47281933983126534,0.17625000000000313
MeanVar1,61.563,0.4632116441651112,0.17900000000000205
MeanVar1,61.742000000000004,0.45806105401564257,0.17599999999999483
MeanVar1,61.918,0.46964276439839414,0.177500000000002
MeanVar1,62.0955,0.44884186829386996,0.17875000000000085
MeanVar1,62.27425,0.4628444101971717,0.17499999999999716
MeanVar1,62.44925,0.47202066136127974,0.17900000000000205
MeanVar1,62.62825,0.45275195569300575,0.17799999999999727
MeanVar1,62.80625,0.4697933043283957,0.17475000000000307
MeanVar1,62.981,0.459046901914582,0.17974999999999852
MeanVar1,63.16075,0.44405453266141676,0.1767499999999984
MeanVar1,63.3375,0.47256329907052713,0.17575000000000074
MeanVar1,63.51325,0.45739727359804694,0.17900000000000205
MeanVar1,63.69225,0.45987026765389427,0.17524999999999835
MeanVar1,63.8675,0.4681632870534667,0.17800000000000438
MeanVar1,64.0455,0.4460703107629265,0.17849999999999966
MeanVar1,64.224,0.46527074359492254,0.17449999999999477
MeanVar1,64.3985,0.46157444227977895,0.17950000000000443
MeanVar1,64.578,0.45679222987855866,0.17775000000000318
MeanVar1,64.75575,0.48282133289836016,0.17474999999998886
MeanVar1,64.9305,0.45299329723785453,0.17950000000000443
MeanVar1,65.11,0.4484349057629222,0.1767499999999984
MeanVar1,65.28675,0.4735270894665934,0.17625000000001023
MeanVar1,65.46300000000001,0.4480763685663955,0.17899999999998784
MeanVar1,65.642,0.45881264751969364,0.17549999999999955
MeanVar1,65.8175,0.474915039618702,0.17800000000001148
MeanVar1,65.9955,0.4499420239539256,0.17849999999999966
MeanVar1,66.174,0.4668397430668751,0.17499999999999716
MeanVar1,66.349,0.4642611319229447,0.17950000000000443
MeanVar1,66.52850000000001,0.4469280473278471,0.17774999999998897
MeanVar1,66.70625,0.47549499423334174,0.17475000000000307
MeanVar1,66.881,0.45653693214113905,0.18000000000000682
MeanVar1,67.061,0.45840412600183333,0.17749999999999488
MeanVar1,67.2385,0.47868936669163437,0.17549999999999955
MeanVar1,67.414,0.45671153458288893,0.17974999999999852
MeanVar1,67.59375,0.45021192154100037,0.1772500000000008
MeanVar1,67.771,0.4773227568555789,0.17600000000000193
MeanVar1,67.947,0.4538154116427334,0.1799999999999926
MeanVar1,68.127,0.4647940651697636,0.17675000000001262
MeanVar1,68.30375000000001,0.4795698900947576,0.1764999999999901
MeanVar1,68.48025,0.4566853617968604,0.17974999999999852
MeanVar1,68.66,0.45228243795998013,0.1767499999999984
MeanVar1,68.83675,0.47701848392738316,0.17675000000001262
MeanVar1,69.01350000000001,0.4563001914714784,0.17974999999999852
MeanVar1,69.19325,0.4622558742730775,0.1769999999999925
MeanVar1,69.37025,0.4881337903291454,0.1767499999999984
MeanVar1,69.547,0.4558186731789695,0.17974999999999852
MeanVar1,69.72675,0.4527094539400317,0.1775000000000091
MeanVar1,69.90425,0.47811626989076284,0.17624999999999602
MeanVar1,70.0805,0.45944675548666014,0.18000000000000682
MeanVar1,70.26050000000001,0.44725637967234644,0.17824999999999136
MeanVar1,70.43875,0.49689122508791794,0.17549999999999955
MeanVar1,70.61425,0.46274154898448644,0.1802500000000009
MeanVar1,70.7945,0.44985028636811997,0.17849999999999966
MeanVar1,70.973,0.4815088601633397,0.17549999999999955
MeanVar1,71.1485,0.4684363866867188,0.1802500000000009
MeanVar1,71.32875,0.4503059693053879,0.17900000000000205
MeanVar1,71.50775,0.48777263943746696,0.17574999999999363
MeanVar1,71.6835,0.47636417493249433,0.17925000000001035
MeanVar1,71.86275,0.4523380952953463,0.17949999999999022
MeanVar1,72.04225,0.46361345734813897,0.1772500000000008
MeanVar1,72.2195,0.480642273300265,0.1775000000000091
MeanVar1,72.397,0.46074144459686256,0.1802500000000009
MeanVar1,72.57725,0.46469229695990893,0.17874999999999375
MeanVar1,72.756,0.5003999123719552,0.17575000000000784
MeanVar1,72.93175000000001,0.4666562844430471,0.180499999999995
MeanVar1,73.11225,0.45083684275009783,0.17924999999999613
MeanVar1,73.2915,0.4718725166149641,0.17650000000000432
MeanVar1,73.468,0.4796409525041775,0.17874999999999375
MeanVar1,73.64675,0.4589791534368318,0.1805000000000092
MeanVar1,73.82725,0.4708649997438721,0.17824999999999136
MeanVar1,74.0055,0.480825181097774,0.17650000000000432
MeanVar1,74.182,0.4674311112955205,0.1802500000000009
MeanVar1,74.36225,0.4509918194546112,0.17950000000000443
MeanVar1,74.54175000000001,0.47135404769995437,0.1767499999999984
MeanVar1,74.7185,0.47639395569849996,0.17874999999999375
MeanVar1,74.89725,0.47970077302937075,0.180499999999995
MeanVar1,75.07775,0.4526449193506627,0.17925000000001035
MeanVar1,75.257,0.47712458994176987,0.17624999999999602
MeanVar1,75.43325,0.4722313427790208,0.17950000000000443
MeanVar1,75.61275,0.45578330921986754,0.180499999999995
MeanVar1,75.79325,0.45813138589464336,0.17900000000000205
MeanVar1,75.97225,0.49002705843856204,0.17650000000000432
MeanVar1,76.14875,0.4739091591883572,0.1802500000000009
MeanVar1,76.32900000000001,0.4517450453671194,0.1802500000000009
MeanVar1,76.50925000000001,0.4591795416058043,0.17924999999999613
MeanVar1,76.6885,0.48235124634829185,0.1764999999999901
MeanVar1,76.865,0.46746886931780773,0.1807500000000033
MeanVar1,77.04575,0.46791877412497007,0.17974999999999852
MeanVar1,77.2255,0.4692369400552717,0.17875000000000796
MeanVar1,77.40425,0.4802011035985227,0.1772500000000008
MeanVar1,77.5815,0.4682744923418859,0.18074999999998909
MeanVar1,77.76225,0.4523531138676866,0.18000000000000682
MeanVar1,77.94225,0.4661116117702583,0.17924999999999613
MeanVar1,78.1215,0.4976127318246302,0.1770000000000067
MeanVar1,78.2985,0.47444999415798195,0.180499999999995
MeanVar1,78.479,0.4527431663956465,0.1805000000000092
MeanVar1,78.65950000000001,0.4594885568550817,0.17949999999999022
MeanVar1,78.839,0.48401139806592713,0.1767499999999984
MeanVar1,79.01575,0.4738959846988082,0.1805000000000092
MeanVar1,79.19625,0.4696361661795837,0.18099999999999739
MeanVar1,79.37725,0.4731439944143998,0.17950000000000443
MeanVar1,79.55675000000001,0.4760597243648379,0.17774999999998897
MeanVar1,79.7345,0.4772025951796108,0.17900000000000205
MeanVar1,79.9135,0.46219756866559725,0.18125000000000568
MeanVar1,80.09475,0.4549744822366338,0.1799999999999926
MeanVar1,80.27475,0.47435022922568787,0.17825000000000557
MeanVar1,80.453,0.49200214806125636,0.17849999999999966
MeanVar1,80.6315,0.4704640410922734,0.18099999999999739
MeanVar1,80.8125,0.453651451705284,0.1807500000000033
MeanVar1,80.99325,0.4591672528028302,0.1799999999999926
MeanVar1,81.17325,0.4812857914449161,0.1775000000000091
MeanVar1,81.35075,0.47820898711271964,0.17974999999999852
MeanVar1,81.5305,0.48214020428324744,0.18124999999999147
